inspection_id,date_recorded,ws_id,status_group
46635,2013-02-26,40223,functional
24901,2011-03-10,40224,non functional
67752,2013-02-09,40225,functional
16515,2011-04-12,40226,functional
72005,2013-02-13,40227,functional
32754,2013-03-19,40228,functional
326,2013-02-08,40229,functional needs repair
14862,2012-10-18,40230,functional
42468,2011-03-28,40231,functional
59000,2011-03-12,40232,functional
72331,2011-04-15,40233,non functional
40185,2013-03-18,40234,functional
22566,2013-01-31,40235,functional
72252,2011-03-25,40236,functional
53433,2013-01-18,40237,non functional
7547,2013-03-21,40238,non functional
35769,2012-11-01,40239,non functional
12090,2011-04-13,40240,functional
5177,2013-02-20,40241,non functional
40251,2012-10-20,40243,functional
7873,2013-01-15,40244,non functional
58881,2013-02-01,40245,non functional
29865,2013-02-03,40246,non functional
12786,2011-03-16,40247,functional
13373,2011-07-30,40248,functional
23960,2012-10-28,40249,functional
31509,2013-02-28,40250,functional
44446,2013-03-07,40251,functional
8576,2011-03-28,40252,functional
44123,2011-03-02,40253,functional
13401,2011-03-30,40254,non functional
4265,2012-11-15,40255,non functional
57815,2013-03-14,40256,functional
31367,2013-02-26,40257,functional
15016,2011-07-28,40258,non functional
45192,2013-03-28,40259,functional
32285,2013-12-03,40260,functional
43456,2011-07-07,40261,functional
14751,2011-03-09,40262,functional
67369,2012-10-04,40263,functional
1997,2011-07-09,40264,non functional
71907,2011-07-04,40265,functional needs repair
54155,2011-03-04,40266,functional
3356,2011-03-02,40267,functional
21716,2013-02-16,40268,non functional
4163,2013-01-29,40269,functional
17400,2011-07-20,40271,functional
8405,2011-08-05,40272,functional
50088,2013-02-14,40273,functional
62852,2012-10-28,40274,non functional
22355,2013-01-28,40275,functional
17018,2013-03-23,40276,functional
30899,2013-02-16,40277,functional needs repair
13428,2012-10-23,40278,functional
66024,2013-03-16,40279,functional needs repair
68925,2013-03-16,40280,non functional
29211,2013-01-28,40281,non functional
21275,2012-10-23,40282,functional
55503,2011-03-25,40283,functional
13247,2011-07-27,40284,functional
11715,2011-08-02,40285,non functional
28755,2011-07-08,40286,functional
29989,2011-03-18,40288,functional
22908,2013-01-24,40289,non functional
64693,2011-07-29,40290,functional
71544,2011-07-15,40291,non functional
21185,2011-03-12,40292,functional
73235,2012-10-02,40293,functional
16987,2012-11-04,40294,functional
10241,2013-01-20,40295,non functional
23225,2013-03-07,40297,functional needs repair
55716,2012-12-13,40298,functional needs repair
22765,2011-07-08,40299,functional
69910,2013-03-29,40300,functional
30307,2013-11-03,40301,functional
64580,2013-01-17,40302,functional
53758,2013-03-14,40304,functional
48292,2011-04-01,40305,non functional
17246,2013-02-25,40306,functional
47830,2013-01-19,40307,functional
50667,2012-10-30,40308,non functional
46377,2011-12-07,40309,non functional
41205,2011-04-07,40310,non functional
20956,2013-05-03,40311,functional
19643,2013-01-09,40312,non functional
37920,2011-03-08,40313,functional
37626,2011-04-14,40314,functional
66455,2011-07-16,40315,non functional
12209,2013-02-04,40316,non functional
27719,2013-07-03,40319,non functional
53640,2011-04-04,40320,non functional
14999,2011-07-15,40321,non functional
11990,2013-01-24,40322,functional
22426,2011-07-25,40323,functional
60716,2011-07-22,40324,functional
29249,2011-03-19,40325,functional needs repair
22867,2011-04-23,40326,functional needs repair
61461,2013-01-22,40327,functional
53529,2013-01-15,40328,non functional
24929,2011-03-14,40329,functional
31962,2011-03-04,40330,functional
50245,2013-02-05,40331,functional
4530,2013-01-22,40332,non functional
11045,2012-10-01,40333,functional
9933,2012-10-13,40334,functional needs repair
26259,2013-01-25,40335,non functional
36169,2012-10-24,40336,non functional
19691,2012-10-27,40337,functional
67769,2011-03-29,40338,functional
4030,2013-03-15,40339,functional
73901,2011-03-13,40340,functional
44421,2013-01-29,40341,non functional
36490,2011-08-26,40342,non functional
52527,2012-10-22,40343,functional
73182,2013-03-16,40344,non functional
40034,2011-08-01,40345,functional
30195,2011-07-27,40347,functional
26815,2012-11-11,40348,non functional
30919,2011-03-09,40349,functional
47950,2011-07-06,40350,functional
31058,2013-02-27,40351,functional
44543,2011-08-04,40354,functional
11098,2013-02-20,40357,functional
56789,2013-01-22,40358,non functional
23313,2013-11-03,40359,functional needs repair
7442,2011-07-05,40360,non functional
40148,2013-02-07,40361,functional
74043,2011-06-04,40362,functional
19783,2012-10-24,40363,non functional
32324,2011-03-04,40365,non functional
1896,2013-01-25,40366,functional
53870,2012-10-18,40367,functional
1660,2012-11-06,40368,non functional
57565,2011-07-30,40369,non functional
60402,2011-04-06,40370,functional
26153,2013-08-03,40371,functional
60755,2012-10-20,40372,non functional
5149,2013-01-31,40373,functional
62738,2013-03-30,40374,non functional
57144,2013-02-19,40375,non functional
73871,2013-01-27,40376,non functional
17727,2011-03-30,40378,non functional
12210,2011-07-13,40379,non functional
44965,2011-07-27,40380,functional
32511,2011-04-09,40381,functional needs repair
46925,2013-03-22,40382,functional
52320,2012-10-10,40383,non functional
31774,2013-01-17,40384,non functional
59673,2013-01-21,40385,functional needs repair
63812,2013-02-19,40386,functional
68599,2012-11-08,40387,functional
5159,2011-03-15,40388,functional
55201,2011-02-24,40389,functional
27882,2013-01-20,40390,functional
36762,2011-03-09,40391,functional
5173,2013-05-04,40392,functional
61725,2013-06-03,40393,non functional
33995,2011-03-20,40394,functional
9249,2011-03-15,40395,functional
35696,2011-07-17,40396,functional
69768,2011-02-23,40399,functional
69488,2013-01-21,40400,non functional
5578,2011-03-31,40401,non functional
18710,2011-03-25,40402,non functional
55323,2013-02-06,40403,functional
9613,2013-03-02,40404,non functional
5702,2012-11-03,40405,non functional
7290,2013-01-29,40406,functional
51206,2012-10-05,40407,non functional
65923,2013-02-26,40408,functional
53326,2011-03-18,40409,non functional
67309,2013-01-17,40411,functional
5360,2012-10-17,40412,non functional
67882,2013-03-18,40413,non functional
41345,2013-03-28,40414,functional
63131,2011-03-16,40415,non functional
8467,2013-02-26,40417,functional
26184,2013-01-24,40418,functional
38888,2011-04-01,40419,non functional
42834,2011-08-04,40421,non functional
54140,2013-01-26,40422,functional needs repair
55832,2013-02-05,40425,functional needs repair
11195,2011-07-29,40426,functional
66494,2012-11-12,40428,non functional
25403,2013-09-03,40429,functional
14587,2012-10-11,40430,non functional
705,2011-03-23,40431,non functional
7472,2011-08-04,40432,functional needs repair
21164,2013-03-26,40433,functional
2455,2012-10-27,40434,non functional
6665,2013-05-03,40435,non functional
10534,2013-02-20,40436,functional
45329,2013-03-15,40437,non functional
65900,2011-07-26,40438,non functional
31374,2011-03-15,40439,non functional
4791,2013-02-22,40440,functional
21192,2013-02-25,40441,functional
44261,2011-03-27,40442,non functional
16314,2013-02-03,40443,functional
42707,2012-10-03,40444,functional
5534,2013-01-24,40445,non functional
51450,2011-03-18,40446,non functional
45572,2011-03-28,40447,functional
47668,2012-10-12,40448,functional
37813,2011-08-03,40449,functional
67045,2011-03-25,40450,functional
45380,2011-04-03,40451,functional
47562,2011-08-15,40452,non functional
66399,2011-03-15,40453,functional
22436,2011-03-15,40454,functional
45942,2012-11-06,40456,non functional
31035,2011-03-26,40457,functional
62599,2012-10-18,40458,functional
64919,2011-02-21,40459,functional
12668,2013-01-26,40460,functional
33931,2011-03-28,40461,functional
40780,2013-01-17,40462,functional
4306,2011-08-03,40463,non functional
41046,2012-10-24,40464,functional
18031,2013-03-12,40465,functional
70995,2012-10-23,40466,non functional
30618,2013-02-03,40467,non functional
7169,2012-10-25,40468,non functional
56154,2013-02-09,40469,functional
51199,2013-02-20,40470,non functional
67933,2013-01-25,40471,functional needs repair
69682,2011-07-26,40472,functional
43246,2011-03-13,40473,non functional
72760,2011-03-16,40474,non functional
20880,2011-03-09,40475,functional
30060,2011-07-20,40476,functional
22087,2013-01-23,40477,non functional
4374,2011-07-18,40478,functional
32007,2013-03-03,40479,functional
44215,2011-07-16,40481,non functional
52838,2013-02-15,40482,functional
25738,2011-08-08,40483,non functional
43155,2013-02-14,40484,functional
1868,2013-01-22,40485,non functional
14816,2013-02-06,40486,functional
64284,2013-02-22,40487,non functional
14826,2013-03-23,40488,functional
41531,2013-02-21,40489,functional
70150,2013-01-19,40490,non functional
40030,2013-02-12,40491,functional
46597,2011-02-28,40492,functional
1034,2011-03-28,40493,non functional
50733,2013-03-22,40494,non functional
20277,2013-02-26,40495,functional
60891,2013-01-19,40496,functional needs repair
6518,2011-07-28,40497,functional
63040,2013-02-23,40498,functional
20926,2011-04-11,40499,non functional
33701,2013-02-04,40500,functional
24711,2012-10-18,40501,functional
60529,2013-06-03,40502,functional
73730,2013-01-31,40503,non functional
1720,2011-04-17,40504,functional needs repair
48987,2011-03-15,40505,functional
1400,2011-07-08,40506,functional
59628,2013-01-23,40507,non functional
20070,2011-04-05,40508,non functional
4322,2013-08-02,40509,non functional
50727,2013-02-10,40510,non functional
32491,2011-08-06,40511,functional
49070,2013-01-16,40512,functional
63852,2012-11-13,40513,functional
17996,2011-03-22,40514,functional
50376,2012-10-17,40515,functional
14693,2011-03-01,40516,functional
13133,2011-03-05,40517,functional
26154,2011-03-04,40518,non functional
19481,2012-10-05,40519,functional
56445,2011-04-03,40520,functional
11364,2013-03-23,40521,functional
32865,2013-03-18,40522,functional
7647,2013-02-02,40523,non functional
24185,2011-04-11,40524,non functional
22724,2011-03-15,40525,functional
63652,2011-03-19,40526,non functional
55423,2011-03-10,40527,functional
30794,2013-02-16,40528,non functional
8504,2011-03-27,40529,functional
3577,2013-03-18,40530,functional
71522,2013-12-03,40532,functional
17151,2011-07-22,40533,functional
54045,2011-03-09,40534,functional
30793,2011-03-06,40535,functional needs repair
37030,2011-04-17,40536,non functional
66445,2011-04-09,40537,functional
48921,2013-03-21,40538,functional needs repair
58839,2011-07-06,40539,functional
5662,2013-02-03,40540,non functional
60251,2011-02-27,40541,functional needs repair
68742,2011-07-14,40542,functional
23405,2011-03-06,40544,functional
34964,2013-03-07,40545,non functional
48450,2012-10-24,40546,functional needs repair
20007,2013-01-16,40547,non functional
44386,2013-03-01,40548,functional
67833,2013-01-27,40549,non functional
35306,2011-07-07,40550,non functional
5072,2012-10-24,40551,functional
71335,2013-02-01,40552,non functional
35930,2013-12-03,40553,functional
57618,2013-03-02,40554,non functional
51511,2011-07-22,40555,non functional
53436,2012-10-23,40556,functional
29955,2013-02-19,40557,non functional
65961,2013-09-03,40558,functional
24169,2013-01-28,40560,non functional
43643,2011-04-08,40561,functional needs repair
64950,2013-02-14,40563,functional
33671,2011-03-21,40564,functional
56750,2011-07-16,40565,non functional
7994,2012-10-14,40566,non functional
56439,2011-03-21,40567,functional
72762,2011-03-20,40568,functional
45846,2011-07-03,40569,non functional
1069,2011-02-17,40570,non functional
44584,2011-07-19,40571,functional
36144,2013-03-29,40572,functional
43307,2011-03-17,40573,functional
12554,2011-03-03,40574,functional
1490,2013-03-07,40575,functional
67026,2011-07-19,40576,functional needs repair
45812,2011-02-25,40577,non functional
55342,2013-01-19,40578,functional
49062,2011-07-17,40579,non functional
65342,2013-02-19,40580,functional
21805,2012-11-15,40582,non functional
29785,2011-07-14,40583,non functional
16072,2012-10-16,40584,functional
73108,2013-02-19,40586,non functional
61730,2012-10-06,40587,functional
26243,2013-02-11,40588,functional needs repair
57819,2013-04-03,40589,functional
17689,2013-02-08,40590,functional
33068,2012-10-06,40591,non functional
42511,2011-03-25,40592,functional
44219,2011-07-15,40593,functional
30407,2011-07-26,40594,non functional
65690,2013-12-03,40596,functional
21549,2013-01-31,40597,functional
145,2013-02-27,40599,non functional
54869,2011-03-07,40600,non functional
15694,2011-03-08,40601,non functional
29379,2011-04-15,40602,non functional
40642,2011-03-12,40603,non functional
48884,2013-02-28,40604,functional
9606,2011-08-11,40607,non functional
9919,2013-02-15,40608,non functional
39448,2011-03-06,40609,functional
27552,2013-02-17,40610,functional
61941,2013-02-21,40612,functional
51973,2013-03-22,40613,functional
12307,2012-10-22,40614,functional
7699,2011-03-15,40615,functional
35202,2011-07-12,40616,functional
26266,2011-08-08,40618,non functional
2672,2011-04-05,40619,non functional
36847,2011-07-22,40620,functional
31469,2013-02-12,40621,functional
68700,2011-03-22,40622,functional
56874,2013-01-04,40623,non functional
53524,2013-02-23,40624,functional
15741,2011-03-07,40625,non functional
70857,2011-03-30,40626,functional
68339,2011-03-21,40627,functional
19336,2011-07-24,40628,non functional
71939,2011-08-08,40629,functional
27335,2013-03-21,40630,non functional
54159,2011-07-14,40631,functional needs repair
4547,2013-01-18,40632,non functional
25687,2012-10-22,40633,non functional
50616,2013-02-13,40634,functional needs repair
30072,2012-10-22,40635,non functional
20825,2013-03-20,40636,functional
19522,2013-01-19,40638,non functional
50487,2011-03-15,40639,functional
68786,2011-03-24,40640,functional
1607,2011-08-05,40641,functional
17895,2011-03-13,40642,functional
39919,2013-01-22,40643,non functional
41702,2011-03-09,40644,non functional
67609,2013-01-20,40646,functional needs repair
42864,2012-10-11,40647,functional
35633,2013-01-26,40648,functional
41137,2011-03-20,40649,non functional
34313,2012-10-19,40650,non functional
9756,2011-03-04,40651,non functional
6927,2011-04-17,40652,functional
14182,2013-01-22,40653,non functional
46004,2013-01-21,40654,functional
12548,2011-08-07,40655,functional needs repair
4139,2012-10-23,40656,non functional
13453,2013-02-06,40657,functional
68820,2011-07-22,40658,functional
2919,2013-01-20,40659,functional
39599,2013-01-24,40660,functional
63647,2011-07-25,40661,functional needs repair
50813,2011-03-18,40662,non functional
11379,2011-03-26,40663,non functional
37199,2013-03-13,40664,non functional
50005,2012-10-21,40665,non functional
44171,2013-03-23,40666,functional
21212,2012-10-26,40667,non functional
8134,2011-03-08,40668,non functional
24096,2013-01-20,40670,functional
66407,2013-01-03,40671,non functional
53798,2012-12-13,40673,non functional
16739,2011-07-17,40674,non functional
32008,2011-03-24,40675,functional needs repair
50963,2011-03-28,40677,functional
73297,2011-08-06,40678,functional
60244,2011-02-23,40679,functional
68731,2013-02-03,40680,non functional
52551,2013-03-08,40681,non functional
17336,2013-02-13,40682,functional
49929,2013-02-02,40683,functional
25671,2012-10-06,40684,non functional
37437,2011-03-30,40685,non functional
25839,2013-02-15,40686,functional
44716,2011-02-25,40687,functional
52493,2012-10-03,40688,functional
68209,2013-02-04,40689,functional
2776,2011-03-30,40690,non functional
18283,2012-10-31,40691,functional
67116,2013-03-05,40692,functional
12171,2013-02-02,40693,functional needs repair
22643,2013-02-03,40694,non functional
44807,2012-10-05,40695,functional
68257,2013-03-17,40697,functional
28352,2011-03-13,40698,functional
45739,2013-01-30,40699,functional
3381,2011-04-09,40700,functional
9661,2013-02-08,40701,functional
69468,2013-02-23,40702,non functional
36524,2011-03-08,40703,non functional
27894,2013-01-18,40704,functional
29610,2011-03-25,40705,non functional
53200,2011-04-08,40706,functional needs repair
55698,2013-02-26,40707,functional
13343,2012-10-18,40708,non functional
16914,2011-07-24,40709,functional
25301,2011-02-20,40710,functional
20898,2013-01-22,40711,non functional
62715,2013-03-15,40712,functional
57959,2011-04-19,40713,non functional
47474,2013-02-02,40714,non functional
29496,2011-02-28,40715,non functional
72347,2011-03-04,40716,non functional
45935,2011-07-15,40717,non functional
68491,2011-03-21,40718,functional
60634,2011-03-23,40719,functional
52825,2013-02-07,40721,functional
72152,2013-01-31,40722,functional
18514,2013-03-08,40723,functional
9034,2011-07-12,40724,functional needs repair
55235,2011-03-19,40725,functional
32131,2013-01-23,40726,functional
56247,2011-03-03,40727,non functional
34425,2013-03-14,40729,functional
21260,2011-09-04,40731,functional needs repair
30763,2013-03-19,40732,non functional
17716,2011-02-24,40733,non functional
35888,2011-03-22,40734,non functional
18119,2011-07-12,40735,non functional
17904,2011-07-13,40736,functional
24924,2011-03-10,40737,non functional
2385,2011-07-16,40738,functional
51175,2011-03-06,40739,non functional
32079,2011-07-24,40740,non functional
26461,2013-03-19,40741,functional
69675,2012-10-23,40742,functional
57114,2011-07-22,40743,functional
3224,2013-12-03,40744,functional
19825,2013-12-03,40745,functional
62275,2011-07-29,40747,non functional
4764,2013-03-18,40748,functional
21487,2012-10-27,40750,functional
52640,2013-03-16,40751,non functional
6991,2011-07-14,40752,functional
62479,2013-03-23,40753,functional needs repair
16676,2011-03-12,40754,non functional
58545,2011-07-22,40755,functional
39152,2012-10-05,40757,non functional
64377,2011-03-17,40758,functional
44026,2011-03-18,40759,functional
582,2011-07-28,40760,non functional
18717,2013-03-22,40761,functional
16422,2013-01-29,40762,functional needs repair
27050,2011-12-07,40763,non functional
22753,2011-04-17,40764,non functional
50732,2011-04-17,40765,functional
28835,2013-03-18,40766,functional
9993,2011-07-25,40767,functional
25203,2011-03-26,40768,functional
72379,2012-10-16,40769,functional needs repair
1511,2013-02-08,40770,functional
45319,2011-03-22,40771,non functional
5594,2011-03-21,40772,functional
54442,2013-01-20,40773,functional
9310,2011-08-03,40774,functional
53013,2011-04-06,40775,functional
50547,2013-10-03,40776,non functional
19491,2013-02-09,40777,functional
8502,2013-11-03,40778,functional needs repair
2304,2013-01-31,40779,non functional
19769,2012-10-19,40782,functional
24998,2011-07-29,40783,functional
65105,2011-04-14,40784,non functional
2041,2011-02-23,40785,functional
8815,2013-01-23,40786,non functional
6117,2013-02-10,40787,non functional
21050,2011-07-21,40788,functional
43969,2013-02-13,40789,functional
40893,2013-02-12,40790,functional
36644,2013-01-25,40791,non functional
6853,2013-02-12,40792,functional needs repair
9560,2011-02-03,40793,functional
27669,2013-02-08,40795,non functional
18304,2011-07-31,40796,functional needs repair
22635,2013-02-13,40797,functional
52950,2013-04-03,40798,functional
47100,2013-03-14,40799,functional
49246,2011-07-19,40800,functional needs repair
23207,2011-07-23,40801,non functional
10789,2011-03-13,40802,non functional
5980,2013-03-30,40803,functional
61019,2013-02-05,40804,functional
39787,2011-04-07,40805,non functional
74084,2011-03-21,40806,functional
49647,2013-02-14,40808,functional
50446,2012-10-29,40809,non functional
5244,2011-07-15,40810,non functional
65436,2013-02-08,40811,functional
30933,2012-11-12,40812,functional
8328,2013-03-12,40813,functional
64780,2011-03-22,40814,non functional
54457,2013-01-03,40815,non functional
2624,2013-02-11,40816,non functional
45092,2011-08-25,40817,non functional
61078,2013-01-18,40818,non functional
23591,2013-02-13,40820,non functional
11987,2013-01-18,40821,functional
19880,2013-01-04,40822,functional
58032,2011-04-14,40823,non functional
70265,2012-10-17,40824,functional
66231,2011-03-03,40825,functional
24621,2013-03-30,40826,functional
18443,2012-10-24,40827,functional
26421,2012-10-20,40829,functional
14101,2013-03-17,40830,non functional
40870,2013-01-23,40831,functional
13687,2013-02-13,40832,non functional
51487,2011-04-03,40833,functional
66535,2011-07-10,40834,non functional
62776,2013-03-02,40835,functional
72493,2011-03-11,40836,functional
54963,2011-07-04,40837,non functional
21724,2013-02-20,40838,functional
43503,2011-03-26,40839,functional
53408,2012-11-01,40840,functional
63933,2011-07-15,40841,functional
2054,2012-10-10,40842,functional
62995,2013-01-19,40843,functional
36232,2011-03-14,40844,functional
27471,2013-03-25,40845,functional
72896,2011-03-18,40847,functional
61547,2013-01-31,40848,non functional
23091,2011-02-19,40849,non functional
29969,2011-07-31,40850,non functional
39209,2011-07-11,40851,non functional
46403,2011-07-06,40852,functional
73990,2013-03-08,40853,non functional
13563,2013-04-04,40854,functional
10209,2011-03-12,40855,functional
73507,2011-08-12,40856,functional
28573,2013-02-14,40857,non functional
22886,2013-01-31,40858,functional
60,2012-10-22,40859,functional
63715,2013-03-03,40860,functional
39432,2012-10-10,40861,non functional
14079,2013-01-04,40862,functional
14388,2013-02-27,40863,functional
35639,2011-03-04,40864,functional
13708,2013-01-16,40865,non functional
64524,2013-06-04,40866,functional
69752,2013-01-20,40868,functional
1722,2011-01-08,40869,functional
36758,2011-03-04,40870,functional
26676,2011-07-24,40871,functional
2872,2013-03-21,40872,functional
53784,2013-01-23,40873,functional
500,2011-03-14,40874,functional
37689,2013-02-22,40875,non functional
14374,2011-04-13,40876,functional
18338,2013-08-02,40877,functional
32191,2011-07-23,40878,non functional
47727,2011-03-06,40879,functional
65015,2013-02-22,40880,non functional
10549,2013-01-24,40881,non functional
49248,2011-07-29,40882,functional
12514,2013-03-08,40883,non functional
15150,2011-03-30,40884,functional
46229,2011-03-04,40885,non functional
44174,2013-02-17,40886,non functional
59339,2013-03-21,40888,functional
70428,2011-03-24,40889,functional
71144,2011-07-12,40890,functional needs repair
43841,2013-01-21,40891,non functional
29109,2013-03-02,40892,non functional
14810,2011-02-28,40893,functional
51405,2013-04-04,40894,functional
32706,2012-10-31,40895,non functional
31272,2011-03-15,40896,functional needs repair
16032,2011-03-04,40897,non functional
64102,2011-07-19,40898,functional
36501,2013-02-15,40899,non functional
67734,2011-03-04,40901,functional
59040,2011-07-25,40902,functional
22573,2011-03-12,40903,functional
34212,2013-06-03,40904,functional
6856,2013-02-10,40905,functional
61893,2011-07-28,40906,functional
60560,2011-03-13,40907,non functional
23723,2011-02-19,40908,non functional
30063,2011-03-13,40909,non functional
61132,2011-03-31,40910,non functional
9534,2011-04-15,40911,functional needs repair
2008,2011-07-23,40912,functional
65159,2011-02-04,40914,functional
45471,2013-02-12,40915,functional
18892,2011-03-13,40916,functional
1006,2011-04-17,40917,functional needs repair
34403,2013-02-03,40918,functional
57006,2013-01-27,40919,non functional
65523,2011-03-02,40920,functional
19870,2013-01-27,40921,non functional
40805,2011-03-05,40922,functional
12051,2011-02-25,40923,non functional
11968,2011-08-02,40924,non functional
1060,2013-02-23,40925,non functional
13135,2011-02-28,40926,functional
47302,2012-10-05,40927,non functional
42213,2011-03-10,40928,non functional
43933,2013-02-02,40929,non functional
49277,2013-03-22,40930,non functional
11888,2013-01-17,40931,non functional
72297,2011-03-28,40932,functional
57693,2011-02-28,40933,non functional
27249,2012-10-05,40934,functional
8740,2012-10-13,40935,functional
32873,2013-01-19,40938,non functional
24951,2011-03-21,40939,functional
7345,2013-03-13,40941,functional
60326,2013-03-14,40942,functional
65048,2011-04-14,40943,functional
35987,2012-10-24,40944,non functional
10289,2013-02-27,40945,non functional
34960,2011-07-30,40946,functional
34315,2013-01-28,40947,functional
44683,2011-08-07,40949,non functional
19561,2011-04-14,40950,non functional
66232,2013-01-22,40951,functional needs repair
68873,2013-03-22,40953,functional
23037,2011-03-13,40954,non functional
3853,2013-02-16,40955,non functional
34015,2013-01-19,40956,non functional
26314,2011-07-27,40958,functional
55721,2011-03-25,40961,non functional
53605,2013-01-24,40963,non functional
32805,2011-03-12,40964,functional
67041,2011-08-14,40965,non functional
14812,2011-04-14,40966,functional
55415,2012-10-22,40967,non functional
4806,2013-02-09,40968,functional
2623,2013-03-08,40969,functional
53397,2011-03-27,40970,non functional
45539,2012-10-19,40971,functional
45117,2011-07-30,40972,functional
52157,2013-03-19,40974,non functional
70112,2011-07-13,40975,non functional
13649,2012-10-25,40976,non functional
6039,2011-03-22,40977,functional
37890,2011-04-07,40978,functional
63896,2011-03-30,40979,functional
24995,2013-03-24,40980,non functional
73799,2013-02-03,40981,functional
31360,2012-10-26,40982,non functional
5256,2013-03-02,40983,functional
50618,2011-04-17,40984,non functional
30567,2011-03-19,40985,functional
15237,2011-03-19,40986,non functional
24344,2011-08-07,40987,functional
53572,2013-01-19,40988,non functional
60906,2011-07-21,40989,functional
36795,2011-07-31,40990,non functional
55349,2011-03-25,40991,functional
4548,2011-07-31,40992,non functional
14775,2013-02-10,40993,functional
23560,2013-06-03,40994,functional
38727,2012-11-03,40995,non functional
472,2011-07-06,40997,non functional
11185,2011-07-13,40999,functional
68806,2011-07-15,41000,non functional
20069,2011-03-09,41001,functional
11131,2013-03-14,41002,functional
71391,2013-03-16,41003,non functional
56322,2011-03-13,41004,functional
35627,2011-07-13,41005,functional
58750,2011-03-16,41006,functional
28236,2013-03-12,41007,non functional
2703,2011-03-17,41008,functional
13616,2011-03-09,41009,functional
12228,2013-01-19,41010,functional needs repair
56996,2011-03-15,41011,functional
45556,2013-01-24,41013,functional
34065,2011-03-17,41014,functional
25745,2013-03-21,41015,functional
58514,2013-01-20,41016,functional
57768,2011-04-15,41017,functional needs repair
27981,2011-04-10,41018,non functional
53067,2011-07-07,41019,functional
40266,2013-01-30,41020,functional
4533,2011-02-24,41021,functional
27824,2011-07-31,41022,functional
269,2011-07-28,41023,functional
38770,2013-03-23,41024,functional
71585,2011-03-29,41025,non functional
19933,2011-03-22,41026,functional
50053,2011-03-15,41027,non functional
57859,2011-03-26,41028,functional
26875,2011-04-13,41029,non functional
55538,2011-07-16,41030,non functional
7793,2011-03-30,41031,functional
37200,2013-02-22,41032,functional
1633,2011-08-02,41033,functional needs repair
7282,2011-07-10,41034,functional
54872,2013-03-15,41035,functional
53952,2013-01-11,41036,functional
67904,2013-01-29,41037,functional
21671,2011-04-01,41038,functional
51101,2013-01-31,41039,non functional
17771,2011-07-30,41040,non functional
68207,2013-02-28,41041,non functional
14330,2011-07-13,41042,functional
27008,2011-03-14,41043,non functional
70490,2011-03-27,41044,functional needs repair
11332,2011-03-21,41046,functional
10469,2013-03-16,41047,functional
3117,2011-04-15,41048,non functional
51638,2013-02-13,41049,functional
42886,2013-02-22,41050,functional
10499,2011-07-12,41051,non functional
33342,2013-03-07,41052,non functional
6673,2011-03-08,41054,non functional
68832,2011-07-10,41055,functional
42646,2011-04-14,41056,functional
47881,2013-01-27,41058,non functional
24796,2012-10-24,41059,non functional
60985,2013-02-17,41061,functional
18659,2013-02-27,41062,non functional
65034,2012-10-08,41063,non functional
54422,2013-03-28,41064,functional
30639,2012-10-31,41065,functional
70792,2011-03-27,41066,non functional
64272,2011-02-25,41068,functional
66213,2011-04-22,41069,non functional
16218,2013-02-07,41070,non functional
4421,2013-01-24,41071,functional
2241,2013-03-16,41072,functional
29530,2011-03-14,41073,non functional
14207,2013-02-03,41074,non functional
1362,2011-03-02,41075,functional
69048,2013-02-25,41076,functional
36594,2013-03-19,41077,non functional
46546,2011-08-08,41078,functional needs repair
49625,2011-08-11,41079,non functional
46815,2011-01-03,41080,functional
28163,2012-11-13,41081,non functional
7197,2012-10-26,41082,non functional
50516,2012-10-11,41083,functional
4136,2011-03-30,41084,functional
16039,2013-01-29,41085,functional
64254,2011-07-10,41086,non functional
54955,2011-03-09,41087,functional
17869,2012-10-15,41089,functional
50530,2011-03-24,41090,non functional
26113,2013-02-04,41091,non functional
18907,2013-01-20,41092,functional
11450,2011-03-16,41093,non functional
41942,2012-10-12,41094,functional
51750,2013-01-26,41095,functional
3036,2013-01-23,41096,non functional
55029,2013-02-05,41097,non functional
42508,2011-07-25,41098,functional
15729,2011-07-17,41099,non functional
36151,2013-03-30,41100,functional
48982,2013-01-15,41101,non functional
13882,2011-08-12,41102,non functional
6155,2013-01-17,41103,non functional
44199,2011-10-07,41104,non functional
50434,2012-11-02,41105,functional
24120,2011-04-16,41107,non functional
43651,2013-03-19,41108,functional
60670,2011-04-10,41109,functional needs repair
44672,2013-11-03,41110,functional needs repair
29555,2013-03-20,41111,functional
34808,2012-10-30,41112,functional
72306,2011-07-10,41113,non functional
46593,2013-03-19,41114,functional needs repair
64710,2012-10-28,41115,functional needs repair
19573,2012-10-14,41116,non functional
34571,2011-03-25,41117,functional
35347,2013-03-04,41118,non functional
48641,2013-02-17,41119,non functional
3199,2013-03-04,41120,non functional
11528,2013-03-06,41121,functional
6578,2011-02-18,41122,non functional
55055,2013-05-02,41123,functional
71778,2013-02-10,41124,functional
9390,2011-03-28,41125,functional
12439,2011-04-14,41126,functional
4150,2011-07-13,41127,non functional
55732,2013-02-25,41128,non functional
64224,2013-01-31,41129,non functional
1879,2011-07-18,41131,non functional
70921,2011-04-16,41132,functional
66447,2011-04-01,41133,functional
70854,2011-07-07,41134,functional
66671,2013-01-15,41135,functional needs repair
63274,2011-03-25,41136,functional
37671,2013-03-14,41137,functional
55030,2011-07-10,41138,non functional
12934,2013-01-31,41139,non functional
39111,2011-08-05,41140,non functional
3681,2013-02-06,41141,functional
